"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"
"91008"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospira"	"unclassified"
"1029949"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospira"	"unclassified"
"194727"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospira"	"unclassified"
"174974"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospira"	"unclassified"
"178001"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospira"	"unclassified"
"3424188"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospira"	"unclassified"
"190299"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospira"	"unclassified"
"198909"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospira"	"unclassified"
"302617"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospira"	"unclassified"
"4039230"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospira"	"unclassified"
"210542"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospira"	"unclassified"
"4457427"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospira"	"unclassified"
"197107"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospira"	"unclassified"
"4424598"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospira"	"unclassified"
"303864"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospira"	"unclassified"
"307127"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospira"	"unclassified"
"355975"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospira"	"unclassified"
"320322"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospira"	"unclassified"
"325599"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospira"	"unclassified"
"314095"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospira"	"unclassified"
"4004991"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospira"	"unclassified"
"350865"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospira"	"unclassified"
"195015"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospira"	"unclassified"
"305016"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospira"	"unclassified"
"193191"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospira"	"unclassified"
"178082"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospira"	"unclassified"
"349257"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospira"	"unclassified"
"68841"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospira"	"unclassified"
"3609803"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"unclassified"	"unclassified"
"304206"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"unclassified"	"unclassified"
"186968"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"unclassified"	"unclassified"
"172857"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"unclassified"	"unclassified"
"21881"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"unclassified"	"unclassified"
"519680"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"unclassified"	"unclassified"
"529531"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"unclassified"	"unclassified"
"570049"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"unclassified"	"unclassified"
"875709"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"unclassified"	"unclassified"
"1776714"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"unclassified"	"unclassified"
"4438090"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"unclassified"	"unclassified"
"291997"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"unclassified"	"unclassified"
"168071"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"unclassified"	"unclassified"
"34413"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"unclassified"	"unclassified"
"4366523"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"unclassified"	"unclassified"
"185396"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"unclassified"	"unclassified"
"275180"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"unclassified"	"unclassified"	"unclassified"
"176312"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"unclassified"	"unclassified"	"unclassified"
"195029"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"unclassified"	"unclassified"	"unclassified"
"189381"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"unclassified"	"unclassified"	"unclassified"
"193075"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"unclassified"	"unclassified"	"unclassified"
"581003"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"unclassified"	"unclassified"	"unclassified"
"180881"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"unclassified"	"unclassified"	"unclassified"
"164228"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"unclassified"	"unclassified"	"unclassified"
"298794"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"unclassified"	"unclassified"	"unclassified"
"183988"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"unclassified"	"unclassified"	"unclassified"
"181171"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"unclassified"	"unclassified"	"unclassified"
"401924"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"unclassified"	"unclassified"	"unclassified"
"454921"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"unclassified"	"unclassified"	"unclassified"
"100975"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"unclassified"	"unclassified"	"unclassified"
"1108378"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"unclassified"	"unclassified"	"unclassified"
"2316624"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"unclassified"	"unclassified"	"unclassified"
"300152"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"unclassified"	"unclassified"	"unclassified"
"310979"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"unclassified"	"unclassified"	"unclassified"
"4368944"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"unclassified"	"unclassified"	"unclassified"
"331326"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"unclassified"	"unclassified"	"unclassified"
"188127"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"unclassified"	"unclassified"	"unclassified"
"363266"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"unclassified"	"unclassified"	"unclassified"
"365621"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"unclassified"	"unclassified"	"unclassified"
"195052"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"unclassified"	"unclassified"	"unclassified"
"272886"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"unclassified"	"unclassified"	"unclassified"
"4133460"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"unclassified"	"unclassified"	"unclassified"
"189610"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"unclassified"	"unclassified"	"unclassified"
"311078"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"unclassified"	"unclassified"	"unclassified"
"296909"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"unclassified"	"unclassified"	"unclassified"
"184211"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"unclassified"	"unclassified"	"unclassified"
"4387706"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"unclassified"	"unclassified"	"unclassified"
"145572"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"unclassified"	"unclassified"	"unclassified"
"4403632"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Coprococcus"	"unclassified"
"187518"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Coprococcus"	"catus"
"1614788"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Coprococcus"	"catus"
"804526"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Coprococcus"	"unclassified"
"194557"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Coprococcus"	"unclassified"
"195876"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Coprococcus"	"unclassified"
"308983"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Coprococcus"	"unclassified"
"178205"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Coprococcus"	"unclassified"
"345801"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Coprococcus"	"unclassified"
"328993"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Coprococcus"	"unclassified"
"1803030"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Coprococcus"	"unclassified"
"352747"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Coprococcus"	"unclassified"
"181047"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Coprococcus"	"unclassified"
"137353"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Coprococcus"	"unclassified"
"160750"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Coprococcus"	"unclassified"
"341730"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Coprococcus"	"unclassified"
"4466707"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Coprococcus"	"unclassified"
"195728"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Coprococcus"	"unclassified"
"177933"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Coprococcus"	"unclassified"
"578437"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Coprococcus"	"unclassified"
"578511"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Coprococcus"	"unclassified"
"294791"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Coprococcus"	"unclassified"
"291890"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Coprococcus"	"unclassified"
"358834"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Coprococcus"	"unclassified"
"556240"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Coprococcus"	"unclassified"
"178970"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Coprococcus"	"unclassified"
"518460"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Coprococcus"	"unclassified"
"147195"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Coprococcus"	"unclassified"
"574263"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Coprococcus"	"unclassified"
"4194837"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Coprococcus"	"unclassified"
"842596"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Coprococcus"	"unclassified"
"4428676"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Coprococcus"	"unclassified"
"289402"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Coprococcus"	"unclassified"
"578857"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Coprococcus"	"unclassified"
"319153"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Coprococcus"	"unclassified"
"158563"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Coprococcus"	"unclassified"
"3141342"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Coprococcus"	"unclassified"
"178682"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Coprococcus"	"unclassified"
"184905"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Coprococcus"	"unclassified"
"180555"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Coprococcus"	"unclassified"
"274400"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Coprococcus"	"unclassified"
"1107586"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Coprococcus"	"unclassified"
"1105328"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Coprococcus"	"unclassified"
"205613"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Coprococcus"	"unclassified"
"188973"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Coprococcus"	"unclassified"
"192878"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Coprococcus"	"unclassified"
"271449"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Coprococcus"	"unclassified"
"826302"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Coprococcus"	"unclassified"
"300952"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Coprococcus"	"unclassified"
"197003"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Coprococcus"	"unclassified"
"185765"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Coprococcus"	"unclassified"
"184770"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Coprococcus"	"unclassified"
"181672"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Coprococcus"	"unclassified"
"185861"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Coprococcus"	"unclassified"
"179273"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Coprococcus"	"unclassified"
"175397"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Coprococcus"	"unclassified"
"194001"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Coprococcus"	"unclassified"
"198555"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Coprococcus"	"unclassified"
"181918"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Coprococcus"	"unclassified"
"174629"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Coprococcus"	"unclassified"
"175717"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Coprococcus"	"unclassified"
"4471854"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Coprococcus"	"unclassified"
"186174"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Coprococcus"	"unclassified"
"177493"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Coprococcus"	"unclassified"
"177359"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Coprococcus"	"unclassified"
"290502"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Coprococcus"	"unclassified"
"289658"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Coprococcus"	"unclassified"
"300297"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Coprococcus"	"unclassified"
"187470"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Coprococcus"	"unclassified"
"208901"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Coprococcus"	"unclassified"
"3648884"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Coprococcus"	"unclassified"
"553150"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Coprococcus"	"unclassified"
"302128"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Coprococcus"	"unclassified"
"292456"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"unclassified"	"unclassified"	"unclassified"
"181419"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"unclassified"	"unclassified"	"unclassified"
"264225"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"unclassified"	"unclassified"	"unclassified"
"169234"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"unclassified"	"unclassified"	"unclassified"
"1835985"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"unclassified"	"unclassified"	"unclassified"
"569581"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"unclassified"	"unclassified"	"unclassified"
"199215"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"unclassified"	"unclassified"	"unclassified"
"273651"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"unclassified"	"unclassified"	"unclassified"
"199067"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"unclassified"	"unclassified"	"unclassified"
"176853"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"unclassified"	"unclassified"	"unclassified"
"325182"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"unclassified"	"unclassified"	"unclassified"
"274697"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"unclassified"	"unclassified"	"unclassified"
"274894"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"unclassified"	"unclassified"	"unclassified"
"271880"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"unclassified"	"unclassified"	"unclassified"
"413695"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"unclassified"	"unclassified"	"unclassified"
"310751"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"unclassified"	"unclassified"	"unclassified"
"326788"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"unclassified"	"unclassified"	"unclassified"
"325541"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"unclassified"	"unclassified"	"unclassified"
"303184"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"unclassified"	"unclassified"	"unclassified"
"262394"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"unclassified"	"unclassified"	"unclassified"
"307445"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"unclassified"	"unclassified"	"unclassified"
"190281"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"unclassified"	"unclassified"	"unclassified"
"196020"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"unclassified"	"unclassified"	"unclassified"
"179414"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"unclassified"	"unclassified"	"unclassified"
"183328"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"unclassified"	"unclassified"	"unclassified"
"183296"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"unclassified"	"unclassified"	"unclassified"
"181140"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"unclassified"	"unclassified"	"unclassified"
"192210"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"unclassified"	"unclassified"	"unclassified"
"366716"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"unclassified"	"unclassified"	"unclassified"
"296165"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"unclassified"	"unclassified"	"unclassified"
"4385326"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"unclassified"	"unclassified"	"unclassified"
"190529"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"unclassified"	"unclassified"	"unclassified"
"175168"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"unclassified"	"unclassified"	"unclassified"
"318396"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"unclassified"	"unclassified"	"unclassified"
"179390"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"unclassified"	"unclassified"	"unclassified"
"179760"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"unclassified"	"unclassified"	"unclassified"
"326136"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"unclassified"	"unclassified"	"unclassified"
"272171"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"unclassified"	"unclassified"	"unclassified"
"3028273"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"unclassified"	"unclassified"	"unclassified"
"184285"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"unclassified"	"unclassified"	"unclassified"
"175193"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"unclassified"	"unclassified"	"unclassified"
"297677"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"unclassified"	"unclassified"	"unclassified"
"313095"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"unclassified"	"unclassified"	"unclassified"
"113909"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"unclassified"	"unclassified"	"unclassified"
"176113"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"unclassified"	"unclassified"	"unclassified"
"198689"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"unclassified"	"unclassified"	"unclassified"
"179785"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"unclassified"	"unclassified"	"unclassified"
"184830"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"unclassified"	"unclassified"	"unclassified"
